,hy_ig_spread,real_yield_10y,curve_10y_2y,chicago_fci,vix_3m_1m_ratio,ism_new_orders,ism_inventories,qqq_skew_20d_mean
2022-01-07,3.15,-0.73,0.85,-0.55641,1.198368179500255,0.0,0.0,1.4766172134315827
2022-01-10,3.2,-0.72,0.89,-0.56226,1.2190831556503199,0.0,0.0,1.3084895845832707
2022-01-11,3.24,-0.6999999999999901,0.86,-0.56226,1.1690721649484537,0.0,0.0,1.027344180100867
2022-01-12,3.18,-0.79,0.85,-0.56226,1.193916349809886,0.8188599267842989,1.1032491640948106,1.2474539928659412
2022-01-13,3.06,-0.74,0.82,-0.56226,1.224744608399546,0.8188599267842989,1.1032491640948106,1.239505848092405
2022-01-14,3.1,-0.73,0.79,-0.56226,1.152634170359429,0.8188599267842989,1.1032491640948106,1.1045512584537605
2022-01-17,3.09,-0.66,0.79,-0.56241,1.1891610213652943,0.8188599267842989,1.1032491640948106,1.0014864704245234
2022-01-18,3.09,,0.79,-0.56241,1.1891610213652943,0.8188599267842989,1.1032491640948106,1.66092688792159
2022-01-19,3.12,-0.59,0.81,-0.56241,1.1022378236068453,0.8188599267842989,1.1032491640948106,2.1849478054677585
2022-01-20,3.11,-0.56999999999999,0.79,-0.56241,1.082180293501048,0.8188599267842989,1.1032491640948106,2.7512668744156388
2022-01-21,3.1,-0.5,0.75,-0.56241,1.0648690894880812,0.8188599267842989,1.1032491640948106,3.2842870602600005
2022-01-24,3.29,-0.59,0.74,-0.55586,1.0381282495667243,0.8188599267842989,1.1032491640948106,4.263592892979961
2022-01-25,3.44,-0.63,0.76,-0.55586,1.0307692307692309,0.8188599267842989,1.1032491640948106,4.7264305973325085
2022-01-26,3.39,-0.63,0.76,-0.55586,1.0192554557124518,0.8188599267842989,1.1032491640948106,4.761743366791242
2022-01-27,3.25,-0.53,0.72,-0.55586,0.9996871088861076,0.8188599267842989,1.1032491640948106,4.938464656721196
2022-01-28,3.46,-0.59,0.63,-0.55586,1.0124631026566089,0.0,0.0,2.682655950398973
2022-01-31,3.61,-0.66,0.63,-0.54187,1.0419378163412871,0.0,0.0,2.043365090238151
2022-02-01,3.63,-0.65,0.61,-0.54187,1.08135320177205,0.0,0.0,1.7762360719373407
2022-02-02,3.51,-0.62,0.63,-0.54187,1.127504553734062,0.0,0.0,1.3609236550003243
2022-02-03,3.45,-0.63,0.62,-0.54187,1.1380715255771843,0.0,0.0,1.7273740308260261
2022-02-04,3.51,-0.5599999999999999,0.63,-0.54187,1.095277207392197,0.0,0.0,1.4585054748263298
2022-02-07,3.56,-0.48,0.62,-0.52295,1.1304909560723515,0.0,0.0,1.533120836717656
2022-02-08,3.6,-0.48,0.62,-0.52295,1.1237970253718286,0.0,0.0,1.5827878813433738
2022-02-09,3.55,-0.45999999999999996,0.61,-0.52295,1.1445895522388059,0.0,0.0,1.379499486454963
2022-02-10,3.46,-0.48,0.58,-0.52295,1.1768537074148295,0.0,0.0,1.3617299628623614
2022-02-11,3.44,-0.42,0.42,-0.52295,1.0903387703889587,2.7096386693421737,1.2243844153972727,1.676008188411163
2022-02-14,3.66,-0.51,0.42,-0.4976,1.0537280701754386,2.7096386693421737,1.2243844153972727,1.659929117874178
2022-02-15,3.74,-0.5,0.4,-0.4976,1.0391810801270738,2.7096386693421737,1.2243844153972727,1.230271309244808
2022-02-16,3.67,-0.43,0.47,-0.4976,1.0614785992217899,2.7096386693421737,1.2243844153972727,1.1605895622204037
2022-02-17,3.68,-0.43,0.51,-0.4976,1.0811033347056402,2.7096386693421737,1.2243844153972727,1.2693914229998704
2022-02-18,3.74,-0.45999999999999996,0.48,-0.4976,1.0430451796513696,2.7096386693421737,1.2243844153972727,1.1633961681344744
2022-02-21,3.78,-0.49,0.45,-0.46808,1.0529729729729729,2.7096386693421737,1.2243844153972727,1.1990417899071666
2022-02-22,3.78,,0.45,-0.46808,1.0529729729729729,2.7096386693421737,1.2243844153972727,1.111114415585453
2022-02-23,3.75,-0.51,0.38,-0.46808,1.01041305102395,2.7096386693421737,1.2243844153972727,1.2720728294565442
2022-02-24,3.72,-0.54,0.41,-0.46808,0.9954867827208252,2.7096386693421737,1.2243844153972727,0.9834929882235165
2022-02-25,3.93,-0.59,0.42,-0.46808,0.9910949868073878,2.7096386693421737,1.2243844153972727,1.0768152732472474
2022-02-28,3.62,-0.56999999999999,0.42,-0.43861,1.0163102573396159,2.7096386693421737,1.2243844153972727,1.3028310630107207
2022-03-01,3.77,-0.79,0.39,-0.43861,0.9834162520729685,0.0,0.0,1.4868689061937328
2022-03-02,3.89,-0.8999999999999999,0.41,-0.43861,0.978091236494598,0.0,0.0,1.3949674418151867
2022-03-03,3.71,-0.8500000000000001,0.36,-0.43861,1.0074821080026024,0.0,0.0,1.2074194105296892
2022-03-04,3.71,-0.83,0.33,-0.43861,1.010498687664042,0.0,0.0,1.4407332340995909
2022-03-07,3.9,-0.9299999999999999,0.24,-0.41156,1.0112570356472796,0.0,0.0,1.6670830701688564
2022-03-08,4.01,-0.98999999999999,0.23,-0.41156,0.9805212620027435,0.0,0.0,1.8683320236173326
2022-03-09,4.03,-1.04,0.23,-0.41156,0.9962994591517221,0.0,0.0,1.6571087385725902
2022-03-10,3.94,-0.8999999999999999,0.26,-0.41156,1.018798151001541,0.0,0.0,1.5690910507167308
2022-03-11,4.0,-0.88,0.26,-0.41156,1.042672841548131,0.0,0.0,1.485227852352916
2022-03-14,4.05,-0.93999999999999,0.25,-0.39057,1.0517073170731708,0.0,0.0,1.6474453837063725
2022-03-15,4.16,-0.79,0.27,-0.39057,1.0487881649354738,0.09170410143271024,1.387641602437184,1.5688070244324124
2022-03-16,4.21,-0.69,0.3,-0.39057,1.0714046262152197,0.09170410143271024,1.387641602437184,1.2316622591771373
2022-03-17,3.96,-0.60999999999999,0.24,-0.39057,1.0858642669666292,0.09170410143271024,1.387641602437184,0.9908418358709806
2022-03-18,3.81,-0.70999999999999,0.26,-0.39057,1.0993377483443707,0.09170410143271024,1.387641602437184,0.83694764797244
2022-03-21,3.81,-0.72,0.17,-0.37858,1.1122748219522414,0.09170410143271024,1.387641602437184,0.850450719704655
2022-03-22,3.67,-0.58,0.18,-0.37858,1.121121971950701,0.09170410143271024,1.387641602437184,0.7318192438107617
2022-03-23,3.7,-0.53,0.2,-0.37858,1.1268526591107235,0.09170410143271024,1.387641602437184,0.6819686054095898
2022-03-24,3.72,-0.62,0.19,-0.37858,1.120492151039457,0.09170410143271024,1.387641602437184,0.7181970695785548
2022-03-25,3.67,-0.58,0.21,-0.37858,1.16751269035533,0.09170410143271024,1.387641602437184,0.7784566058328989
2022-03-28,3.51,-0.46999999999999,0.18,-0.3728,1.1878904372897645,0.09170410143271024,1.387641602437184,0.7323971878526511
2022-03-29,3.54,-0.49,0.11,-0.3728,1.2317880794701987,0.09170410143271024,1.387641602437184,0.6101563599968595
2022-03-30,3.38,-0.44999999999999996,0.06,-0.3728,1.226984126984127,0.09170410143271024,1.387641602437184,0.7107456419539295
2022-03-31,3.33,-0.51,0.04,-0.3728,1.2193481634764616,0.0,0.0,0.701814840644008
2022-04-01,3.43,-0.52,0.04,-0.3728,1.1896887159533076,0.0,0.0,0.6423167441651471
2022-04-04,3.4,-0.40999999999999,-0.05,-0.37046,1.2333163525216506,0.0,0.0,0.4265080152907289
2022-04-05,3.33,-0.38,-0.01,-0.37046,1.2401723209477653,0.0,0.0,0.5021246377526883
2022-04-06,3.27,-0.3,0.03,-0.37046,1.1840228245363764,0.0,0.0,0.7049349494714483
2022-04-07,3.48,-0.22,0.11,-0.37046,1.1674208144796379,0.0,0.0,0.6405634590193021
2022-04-08,3.54,-0.16,0.19,-0.37046,1.1707656612529003,0.0,0.0,0.6065238978549472
2022-04-11,3.57,-0.15,0.19,-0.368,1.1895085066162572,0.0,0.0,0.6289482589653461
2022-04-12,3.73,-0.12,0.29,-0.368,1.107919573245794,1.1087357756502936,1.9561498552603584,0.7722149736020463
2022-04-13,3.75,-0.13999999999999999,0.33,-0.368,1.1199505358615005,1.1087357756502936,1.9561498552603584,0.8582485098742572
2022-04-14,3.77,-0.1,0.33,-0.368,1.1704857928505956,1.1087357756502936,1.9561498552603584,1.0986814101207616
2022-04-15,3.68,-0.06,0.36,-0.368,1.1466960352422908,1.1087357756502936,1.9561498552603584,1.2894907092696124
2022-04-18,,,0.36,-0.36127,1.1466960352422908,1.1087357756502936,1.9561498552603584,1.2577013471555658
2022-04-19,3.64,-0.06999999999999999,0.39,-0.36127,1.1614794767704104,1.1087357756502936,1.9561498552603584,1.2297334888259597
2022-04-20,3.58,0.0,0.32,-0.36127,1.1726719700514738,1.1087357756502936,1.9561498552603584,1.2314875309282562
2022-04-21,3.56,-0.06999999999999999,0.25,-0.36127,1.188484251968504,1.1087357756502936,1.9561498552603584,1.716511087200762
2022-04-22,3.5,-0.12,0.22,-0.36127,1.1512345679012346,1.1087357756502936,1.9561498552603584,1.9723450580876054
2022-04-25,3.65,-0.08,0.18,-0.35103,1.0588443814250266,1.1087357756502936,1.9561498552603584,2.0260508353179367
2022-04-26,3.8,-0.1,0.18,-0.35103,1.0758697261287935,1.1087357756502936,1.9561498552603584,2.9422098119873232
2022-04-27,3.83,-0.08,0.23,-0.35103,0.9886634844868735,1.1087357756502936,1.9561498552603584,2.817966212932279
2022-04-28,3.89,-0.06,0.24,-0.35103,1.018987341772152,0.0,0.0,1.8379688411906514
2022-04-29,3.83,-0.12,0.22,-0.35103,1.0386795598532845,0.0,0.0,2.213455489312355
2022-05-02,3.97,0.01,0.19,-0.33611,0.9934131736526947,0.0,0.0,2.291151274694278
2022-05-03,4.05,0.18,0.26,-0.33611,1.0207173778602348,0.0,0.0,2.070966833712287
2022-05-04,3.97,0.13999999999999999,0.19,-0.33611,1.0533333333333332,0.0,0.0,1.4416096021557492
2022-05-05,4.1,0.06999999999999999,0.27,-0.33611,1.1050354051927616,0.0,0.0,1.8167734907498585
2022-05-06,4.03,0.18,0.34,-0.33611,1.0474358974358975,0.0,0.0,1.802834051499397
2022-05-09,4.18,0.26,0.4,-0.31858,1.0702219277906593,0.0,0.0,1.9107272488876073
2022-05-10,4.47,0.3,0.44,-0.31858,1.0086330935251797,0.0,0.0,1.7343153830550062
2022-05-11,4.52,0.33999999999999997,0.37,-0.31858,1.029705971506517,0.0,0.0,2.2144103403287074
2022-05-12,4.55,0.21,0.25,-0.31858,1.0328624078624078,0.0,0.0,2.0627711116679417
2022-05-13,4.77,0.25,0.28,-0.31858,1.0412338684293359,-0.26527985711659596,0.9945418405336026,1.6189989875819888
2022-05-16,4.63,0.24,0.32,-0.29976,1.0633875995843436,-0.26527985711659596,0.9945418405336026,1.693845174819803
2022-05-17,4.71,0.2,0.3,-0.29976,1.0742628321805607,-0.26527985711659596,0.9945418405336026,1.659484253931997
2022-05-18,4.6,0.27,0.27,-0.29976,1.0869731800766282,-0.26527985711659596,0.9945418405336026,1.8566071317216375
2022-05-19,4.84,0.16999999999999998,0.21,-0.29976,1.0594315245478034,-0.26527985711659596,0.9945418405336026,1.7690156258699596
2022-05-20,4.92,0.25,0.21,-0.29976,1.0490630323679726,-0.26527985711659596,0.9945418405336026,1.6371785857768852
2022-05-23,4.91,0.22999999999999998,0.18,-0.28072,1.0581039755351682,-0.26527985711659596,0.9945418405336026,1.602555554975036
2022-05-24,4.82,0.26,0.21,-0.28072,1.0635533707865168,-0.26527985711659596,0.9945418405336026,1.5103863001397815
2022-05-25,4.94,0.21,0.26,-0.28072,1.0438030560271647,-0.26527985711659596,0.9945418405336026,1.3945498657400002
2022-05-26,4.74,0.19,0.27,-0.28072,1.047937962636588,-0.26527985711659596,0.9945418405336026,1.4534088936593437
2022-05-27,4.38,0.13,0.29,-0.28072,1.0647272727272727,-0.26527985711659596,0.9945418405336026,1.028711633105014
2022-05-30,4.19,0.11,0.27,-0.25937,1.0894245723172629,-0.26527985711659596,0.9945418405336026,1.1141800542140654
2022-05-31,4.19,,0.27,-0.25937,1.0557648831951771,0.0,0.0,1.1334000308148737
2022-06-01,4.22,0.21,0.32,-0.25937,1.0687285223367697,0.0,0.0,1.4086814599502198
2022-06-02,4.13,0.29,0.28,-0.25937,1.0790190735694822,0.0,0.0,0.9489534526825285
2022-06-03,4.15,0.26,0.27,-0.25937,1.0946601941747574,0.0,0.0,1.0215191132118286
2022-06-06,4.21,0.22,0.3,-0.23627,1.1024606696248487,0.0,0.0,0.8054064563103523
2022-06-07,4.19,0.27999999999999997,0.31,-0.23627,1.0857598723573991,0.0,0.0,0.8200894960298045
2022-06-08,4.34,0.25,0.23,-0.23627,1.1040799333888427,0.0,0.0,0.703871069705185
2022-06-09,4.34,0.27999999999999997,0.25,-0.23627,1.1076794657762938,0.0,0.0,0.8302221551748369
2022-06-10,4.42,0.29,0.21,-0.23627,1.0735914143349943,0.9164647635099499,1.8059775778332732,1.2529681444236007
2022-06-13,4.51,0.38999999999999996,0.09,-0.21183,1.070990990990991,0.9164647635099499,1.8059775778332732,1.4764072148174752
2022-06-14,4.87,0.69,0.03,-0.21183,1.006466784244562,0.9164647635099499,1.8059775778332732,1.7455491488773034
2022-06-15,4.9,0.89,0.04,-0.21183,1.0180483328234935,0.9164647635099499,1.8059775778332732,1.1556052971878157
2022-06-16,4.82,0.63,0.13,-0.21183,1.0391627278865632,0.9164647635099499,1.8059775778332732,1.3783188818237064
2022-06-17,5.17,0.66,0.14,-0.21183,1.0163884673748103,0.9164647635099499,1.8059775778332732,1.2609382236636646
2022-06-20,5.15,0.67,0.08,-0.18807,1.0395117250240926,0.9164647635099499,1.8059775778332732,1.398304356715985
2022-06-21,5.15,,0.08,-0.18807,1.042861746696745,0.9164647635099499,1.8059775778332732,1.0804092419075269
2022-06-22,5.05,0.6999999999999901,0.1,-0.18807,1.0351109638953295,0.9164647635099499,1.8059775778332732,1.181583480192364
2022-06-23,5.32,0.62,0.1,-0.18807,1.044559585492228,0.9164647635099499,1.8059775778332732,1.2818237202514098
2022-06-24,5.38,0.59,0.08,-0.18807,1.0392426850258176,0.9164647635099499,1.8059775778332732,1.2681890701909704
2022-06-27,5.18,0.56999999999999,0.09,-0.17235,1.0631656261476312,0.9164647635099499,1.8059775778332732,1.3162111254158506
2022-06-28,5.11,0.65,0.12,-0.17235,1.0456400742115028,0.0,0.0,1.4983883318085969
2022-06-29,5.26,0.72,0.1,-0.17235,1.0278561354019746,0.0,0.0,1.441291992507323
2022-06-30,5.62,0.74,0.04,-0.17235,1.0298295454545454,0.0,0.0,1.8523128593205516
2022-07-01,5.87,0.65,0.06,-0.17235,1.0348310693138278,0.0,0.0,1.5643304382231182
2022-07-04,5.92,0.54,0.04,-0.16617,1.0681647940074908,0.0,0.0,1.6045795721806695
2022-07-05,5.93,,0.04,-0.16617,1.0359607700690157,0.0,0.0,1.505794354401585
2022-07-06,5.99,0.52,0.0,-0.16617,1.0493827160493827,0.0,0.0,1.3890795218868879
2022-07-07,5.8,0.64,-0.04,-0.16617,1.062102506546951,0.0,0.0,1.0482088431258523
2022-07-08,5.5,0.6799999999999999,-0.02,-0.16617,1.074769938650307,0.0,0.0,0.8291829339835011
2022-07-11,5.36,0.72,-0.03,-0.16957,1.1079545454545454,0.0,0.0,0.6787251649915814
2022-07-12,5.44,0.67,-0.08,-0.16957,1.0794803209782193,0.0,0.0,0.7448136763471458
2022-07-13,5.43,0.64,-0.07,-0.16957,1.0560644924880909,0.6236951983298544,1.04998800109386,0.8921277961281987
2022-07-14,5.47,0.6,-0.22,-0.16957,1.064876957494407,0.6236951983298544,1.04998800109386,0.5894412126584078
2022-07-15,5.53,0.62,-0.19,-0.16957,1.0837121212121212,0.6236951983298544,1.04998800109386,0.565911709071585
2022-07-18,5.39,0.56999999999999,-0.2,-0.18295,1.1176227816756086,0.6236951983298544,1.04998800109386,0.6224049839305457
2022-07-19,5.25,0.59,-0.19,-0.18295,1.099604743083004,0.6236951983298544,1.04998800109386,0.6002704434646644
2022-07-20,5.1,0.62,-0.22,-0.18295,1.1146938775510205,0.6236951983298544,1.04998800109386,0.5361466094829515
2022-07-21,4.9,0.66,-0.21,-0.18295,1.1180904522613067,0.6236951983298544,1.04998800109386,0.5378360725510329
2022-07-22,4.99,0.58,-0.19,-0.18295,1.1345737775854607,0.6236951983298544,1.04998800109386,0.8015419360802678
2022-07-25,4.96,0.43,-0.21,-0.20191,1.127659574468085,0.6236951983298544,1.04998800109386,0.7895480283964692
2022-07-26,4.95,0.44999999999999996,-0.19,-0.20191,1.1044520547945207,0.6236951983298544,1.04998800109386,0.7102223300051924
2022-07-27,5.06,0.44999999999999996,-0.21,-0.20191,1.0700688537869583,0.6236951983298544,1.04998800109386,0.5450042754031037
2022-07-28,5.07,0.36,-0.18,-0.20191,1.0890705679862307,0.6236951983298544,1.04998800109386,0.45043242556247964
2022-07-29,4.98,0.2,-0.17,-0.20191,1.089565606806986,0.0,0.0,0.4241115313832143
2022-08-01,4.83,0.13999999999999999,-0.22,-0.21998,1.1153305203938115,0.0,0.0,0.4271358820604749
2022-08-02,4.8,0.09,-0.3,-0.21998,1.0884413309982486,0.0,0.0,0.4836925106047461
2022-08-03,4.61,0.27,-0.31,-0.21998,1.0722941913915587,0.0,0.0,0.4340419725590144
2022-08-04,4.54,0.22999999999999998,-0.37,-0.21998,1.110250569476082,0.0,0.0,0.4730419293500342
2022-08-05,4.55,0.22,-0.35,-0.21998,1.1343283582089552,0.0,0.0,0.5204418495048341
2022-08-08,4.44,0.37,-0.41,-0.23315,1.1432624113475178,0.0,0.0,0.42235552135009347
2022-08-09,4.41,0.29,-0.44,-0.23315,1.1498356035697512,0.0,0.0,0.43118039894334925
2022-08-10,4.46,0.33,-0.48,-0.23315,1.1341295360587966,0.0,0.0,0.3649305278251007
2022-08-11,4.33,0.34999999999999,-0.45,-0.23315,1.1884498480243162,0.0,0.0,0.3982933658306031
2022-08-12,4.21,0.4,-0.36,-0.23315,1.173762376237624,0.06353899219377901,0.6790953936831379,0.39577426231505114
2022-08-15,4.25,0.37,-0.41,-0.24057,1.193548387096774,0.06353899219377901,0.6790953936831379,0.34243365687492955
2022-08-16,4.24,0.34999999999999,-0.41,-0.24057,1.1689223057644111,0.06353899219377901,0.6790953936831379,0.4109572897684271
2022-08-17,4.25,0.38,-0.43,-0.24057,1.1843575418994412,0.06353899219377901,0.6790953936831379,0.5151560387070417
2022-08-18,4.33,0.43,-0.39,-0.24057,1.1859296482412063,0.06353899219377901,0.6790953936831379,0.5536196787074218
2022-08-19,4.37,0.36,-0.34,-0.24057,1.1958077709611452,0.06353899219377901,0.6790953936831379,0.5658786054963814
2022-08-22,4.45,0.43,-0.27,-0.23823,1.1805825242718446,0.06353899219377901,0.6790953936831379,0.6947811342880768
2022-08-23,4.62,0.45999999999999996,-0.29,-0.23823,1.0924369747899159,0.06353899219377901,0.6790953936831379,0.57718549063068
2022-08-24,4.68,0.46999999999999,-0.24,-0.23823,1.0750725839900457,0.06353899219377901,0.6790953936831379,0.7654314090438257
2022-08-25,4.61,0.49,-0.25,-0.23823,1.0907099035933392,0.06353899219377901,0.6790953936831379,0.7183855281957653
2022-08-26,4.6,0.43,-0.32,-0.23823,1.1078971533516988,0.06353899219377901,0.6790953936831379,1.2085199223934604
2022-08-29,4.65,0.46999999999999,-0.33,-0.2258,1.0391236306729263,0.06353899219377901,0.6790953936831379,1.2923679904959584
2022-08-30,4.78,0.54,-0.3,-0.2258,1.0232735597100344,0.0,0.0,1.3662641906383937
2022-08-31,4.9,0.5599999999999999,-0.35,-0.2258,1.0267073636016788,0.0,0.0,1.8838210376083866
2022-09-01,5.03,0.67,-0.3,-0.2258,1.0301507537688441,0.0,0.0,1.985121595377636
2022-09-02,5.08,0.8099999999999999,-0.25,-0.2258,1.034037558685446,0.0,0.0,2.060666752969998
2022-09-05,5.06,0.73,-0.2,-0.20503,1.0396544954848843,0.0,0.0,2.0196888942314652
2022-09-06,5.07,,-0.2,-0.20503,1.0188534051558293,0.0,0.0,1.9672583474210072
2022-09-07,4.98,0.8500000000000001,-0.17,-0.20503,1.0252694165737644,0.0,0.0,2.1803637300516496
2022-09-08,4.97,0.81999999999999,-0.18,-0.20503,1.0592532467532467,0.0,0.0,1.9579788999428165
2022-09-09,4.8,0.88,-0.19,-0.20503,1.0808979246082169,0.0,0.0,1.8985143513412965
2022-09-12,4.57,0.91,-0.23,-0.17936,1.1031154014918825,1.2272085217774453,0.3694032716381246,1.811020945909859
2022-09-13,4.5,0.95,-0.21,-0.17936,1.0628403854210307,1.2272085217774453,0.3694032716381246,2.4469183688346363
2022-09-14,4.68,0.98,-0.33,-0.17936,1.024935826916025,1.2272085217774453,0.3694032716381246,2.1063371725574997
2022-09-15,4.74,0.95,-0.37,-0.17936,1.0496941896024465,1.2272085217774453,0.3694032716381246,2.3529211232927767
2022-09-16,4.77,1.02,-0.42,-0.17936,1.050628092881614,1.2272085217774453,0.3694032716381246,2.2009873153826023
2022-09-19,5.0,1.0699999999999998,-0.4,-0.15174,1.0505703422053232,1.2272085217774453,0.3694032716381246,1.7475756153469364
2022-09-20,4.88,1.15,-0.46,-0.15174,1.048524844720497,1.2272085217774453,0.3694032716381246,1.8220966818271085
2022-09-21,4.88,1.16999999999999,-0.39,-0.15174,1.0265095729013254,1.2272085217774453,0.3694032716381246,2.0714794554017177
2022-09-22,4.87,1.13,-0.51,-0.15174,1.027509824937478,1.2272085217774453,0.3694032716381246,2.7214440506537376
2022-09-23,4.91,1.29,-0.41,-0.15174,1.0318098720292503,1.2272085217774453,0.3694032716381246,2.393287740718143
2022-09-26,5.12,1.32,-0.51,-0.1266,1.0133689839572193,1.2272085217774453,0.3694032716381246,2.3173480973810894
2022-09-27,5.18,1.5599999999999998,-0.39,-0.1266,0.9848109113453193,1.2272085217774453,0.3694032716381246,2.1579273179836864
2022-09-28,5.22,1.6399999999999901,-0.33,-0.1266,0.9852760736196318,0.0,0.0,1.6480132867097854
2022-09-29,5.47,1.39,-0.35,-0.1266,1.0132538104705102,0.0,0.0,1.9585149229047385
2022-09-30,5.5,1.5699999999999998,-0.4,-0.1266,0.996859296482412,0.0,0.0,1.9882421002028903
2022-10-03,5.43,1.68,-0.39,-0.10778,1.0075901328273245,0.0,0.0,1.5949750647564405
2022-10-04,5.43,1.43,-0.45,-0.10778,1.0196013289036545,0.0,0.0,1.2128984698836556
2022-10-05,5.12,1.38,-0.48,-0.10778,1.020639834881321,0.0,0.0,1.4056934622959396
2022-10-06,5.09,1.54,-0.39,-0.10778,1.0308231173380034,0.0,0.0,1.527306021219773
2022-10-07,4.95,1.6099999999999999,-0.4,-0.10778,1.0088466579292268,0.0,0.0,2.2227768098794303
2022-10-10,5.02,1.6199999999999999,-0.41,-0.1005,1.0235969387755102,0.0,0.0,2.623316500032204
2022-10-11,5.03,,-0.41,-0.1005,1.008628659476117,0.0,0.0,2.1712686173682045
2022-10-12,5.25,1.6199999999999999,-0.37,-0.1005,0.9919714540588759,0.0,0.0,2.382967790695149
2022-10-13,5.31,1.6199999999999999,-0.37,-0.1005,0.9868930592791183,-1.49653071152418,0.7229703214889582,1.7014183488274799
2022-10-14,5.25,1.63,-0.5,-0.1005,0.9956167814652473,-1.49653071152418,0.7229703214889582,1.9263692298168673
2022-10-17,5.15,1.59,-0.48,-0.10218,1.0134291068082448,-1.49653071152418,0.7229703214889582,1.5571881093950672
2022-10-18,5.04,1.5699999999999998,-0.43,-0.10218,1.011794708320051,-1.49653071152418,0.7229703214889582,1.4118503092901324
2022-10-19,4.95,1.6,-0.42,-0.10218,1.0157377049180327,-1.49653071152418,0.7229703214889582,1.3096877612633198
2022-10-20,4.97,1.72,-0.41,-0.10218,1.0191807542262679,-1.49653071152418,0.7229703214889582,1.2580631486350815
2022-10-21,4.89,1.73,-0.38,-0.10218,1.0276851234156104,-1.49653071152418,0.7229703214889582,0.9772430529692395
